Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
XGS Energy,https://www.crunchbase.com/organization/xgs-energy,"Mar 26, 2025","$56,999,991",Not Started,"Energy, Geothermal Energy, Power Grid","Palo Alto, California, United States",XGS Energy is a geothermal heat harvesting technology company.,"10,111",https://www.xgsenergy.com/,$1M to $10M,"WovenEarth Ventures, Anzu Partners, ClearSky, VoLo Earth Ventures, Aligned Climate Capital","Anzu Partners, Constellation Technology Ventures, Valo Ventures, VoLo Earth Ventures",,https://www.linkedin.com/company/xgs-energy/,11-50,"$13,000,000",2008
Stella & Chewy's,https://www.crunchbase.com/organization/stella-chewy-s,"Mar 26, 2025","$150,000,000",Not Started,"Food and Beverage, Food Processing, Organic Food","Oak Creek, Wisconsin, United States","Stella & Chewy's features natural, raw dinners and treats for dogs and natural, raw dinners for cats.","10,490",http://www.stellaandchewys.com/,$100M to $500M,Stripes,Stripes,https://x.com/stellachewys,https://www.linkedin.com/company/1097546?trk=prof-exp-company-name,251-500,"$75,000,000",2002
Supira Medical,https://www.crunchbase.com/organization/supira-medical,"Mar 26, 2025","$240,500,000",Not Started,"Health Care, Medical, Medical Device","Los Gatos, California, United States",Supira Medical is a clinical-stage company that develops catheter-based circulatory support devices for patients with heart conditions.,"13,843",https://supiramedical.com/,—,"Cormorant Asset Management, Novo Holdings, Qatar Investment Authority, 415 Capital, Unorthodox Ventures","Cormorant Asset Management, Novo Holdings, Qatar Investment Authority, The Capital Partnership",,https://www.linkedin.com/company/supira-medical,51-100,"$120,000,000",2012
SplxAI,https://www.crunchbase.com/organization/splxai,"Mar 26, 2025","$9,000,000",Not Started,"Artificial Intelligence (AI), Generative AI, SaaS, Security","New York, New York, United States",SplxAI provides automated pentesting solutions for securing Conversational AI applications.,"15,130",https://splx.ai/,—,"Inovo.vc, DNV, LAUNCHub Ventures, Runtime Ventures, Rain Capital","Inovo.vc, LAUNCHub Ventures",https://x.com/splxAI,https://www.linkedin.com/company/splx-ai,11-50,"$7,000,000",Apr 2024
ViaBot,https://www.crunchbase.com/organization/viabot,"Mar 26, 2025","$22,403,984",Not Started,"Artificial Intelligence (AI), Property Management, Robotics, Security, Software","Santa Clara, California, United States","ViaBot develops robots for outdoor cleaning and sweeping with built-in security, transforming maintenance for commercial properties","18,213",http://www.viabot.com/,$1M to $10M,"SOSV, Era Ventures, GS Futures, NSV Wolf Management, LLC., Xplorer Capital","Baseline Ventures, Era Ventures, Grit Ventures, SOSV",https://x.com/viabotinc,https://www.linkedin.com/company/viabot,51-100,"$3,000,000",2016
Skybound Entertainment,https://www.crunchbase.com/organization/skybound-entertainment,"Mar 26, 2025","$19,203,900",Not Started,"Books, Digital Entertainment, Media and Entertainment, TV","Culver City, California, United States","Skybound is the home of Robert Kirkman’s creator-owned work including his Eisner Award-winning comic book series,","23,447",http://www.skybound.com/,Less than $1M,"Paramount Skydance Corporation, Boost VC, Hiro Capital, C Ventures, Knollwood Investment Advisory","Com2uS, Knollwood Investment Advisory",https://x.com/Skybound,https://www.linkedin.com/company/skybound-entertainment,251-500,"$672,098",2010
Firenze,https://www.crunchbase.com/organization/firenze,"Mar 26, 2025","£163,250,000",Not Started,"Finance, Financial Services, Lending","Manchester, Manchester, United Kingdom",Firenze is a financial services company that provides extended investment-backed lending to a wider audience.,"26,967",https://www.firenzeme.com/,—,"Andreessen Horowitz, Lakestar, Atomico, Portfolio Ventures, Schroders","Monument Bank, Outward VC",,https://www.linkedin.com/company/firenze-group-ltd,1-10,"£2,500,000",2023
Journey,https://www.crunchbase.com/organization/journey-rewards,"Mar 26, 2025","$7,705,000",Not Started,"FinTech, Hospitality","New York, New York, United States",Journey is a travel tech company that offers a rewards program for the vacation rental market and boutique hotels.,"27,856",https://www.journey.com/,—,"Slow Ventures, Lerer Hippeau, Bulletpitch, Kim Perell, Brian Kelly","Lerer Hippeau, Slow Ventures",,,1-10,"$7,705,000","Jul 1, 2024"
Tribune Therapeutics,https://www.crunchbase.com/organization/tribune-therapeutics,"Mar 26, 2025","€23,000,000",Not Started,"Biotechnology, Pharmaceutical, Therapeutics","Stockholm, Stockholms Lan, Sweden",Tribune Therapeutics specializes in building promising pipeline of novel medicines to treat patients with a wide range of fibrotic diseases.,"28,051",https://tribunetx.com/,—,"Novo Holdings, Innovestor, HealthCap, LifeArc Ventures, Industrifonden",LifeArc Ventures,,https://www.linkedin.com/company/tribune-therapeutics,11-50,"€23,000,000",2020
Elo Health,https://www.crunchbase.com/organization/elo-health,"Mar 26, 2025","$18,490,197",Not Started,"Dietary Supplements, Health Care, Nutrition, Wellness","San Francisco, California, United States",Elo develops a smart nutrition service that uses biomarkers to deliver nutrition for optimal health and aging.,"28,514",https://www.elo.health/,$1M to $10M,"Octopus Ventures, Will Ventures, The London Fund, Stormbreaker Ventures, NZVC","Octopus Ventures, Will Ventures",https://x.com/elo_health,https://www.linkedin.com/company/elo-health/,1-10,"$3,490,197","Apr 1, 2020"
GravitHy,https://www.crunchbase.com/organization/gravithy,"Mar 26, 2025","€60,000,000",Not Started,"Manufacturing, Sustainability, Test and Measurement","Marseille, Provence-Alpes-Cote d'Azur, France",GravitHy is an iron manufacturing firm producing DRI/HBI through hydrogen reduction technology.,"28,612",https://gravithy.eu/,—,"Rio Tinto, Advantage Partners, EIT InnoEnergy, Marcegaglia, Ecolab",—,,https://www.linkedin.com/company/gravithy,11-50,"€60,000,000",2022
specter automation,https://www.crunchbase.com/organization/specter-automation,"Mar 26, 2025","€7,700,000",Not Started,"Artificial Intelligence (AI), Construction, Enterprise Software, SaaS, Software","Cologne, Nordrhein-Westfalen, Germany","B2B SaaS company for AI powered automation of construction site management and tracking, effectively cutting construction delays in half.","29,319",http://www.specter-automation.com/,—,"Shilling VC, Almaz Capital, TechVision Fund, xdeck, LBBW VC",TechVision Fund,,https://www.linkedin.com/company/specter-automation/,11-50,"€5,000,000","May 12, 2021"
KNESS,https://www.crunchbase.com/organization/kness,"Mar 26, 2025","€9,600,000",Not Started,"Construction, Renewable Energy, Solar","Riga, Riga, Latvia",KNESS operates in the renewable energy sector.,"33,142",https://www.kness.lv/,—,Oschadbank,Oschadbank,,https://www.linkedin.com/company/kness/,1001-5000,"€9,600,000",2009
ConfigHub Inc.,https://www.crunchbase.com/organization/confighub-inc,"Mar 26, 2025","$7,650,000",Not Started,Software,"Menlo Park, California, United States",Cloud-based configuration platform for modern application teams,"35,673",http://www.confighub.com/,—,"Pear VC, Crane Venture Partners, Encoded Ventures, Jason Warner, Kit Merker","Crane Venture Partners, Encoded Ventures, Pear VC",,https://www.linkedin.com/company/confighub-inc,1-10,"$4,000,000","Jul 1, 2024"
Heroic,https://www.crunchbase.com/organization/heroic-fcd7,"Mar 26, 2025","$16,796,774",Not Started,"Communities, Social, Software, Training, Wellness","Austin, Texas, United States",Heroic is building a social training platform with guides with the goal of helping 51% of humanity flourish by 2051.,"37,167",https://www.heroic.us/,$1M to $10M,—,—,,https://www.linkedin.com/company/heroic-pbc/,1-10,"$5,013,878","Nov 13, 2020"
SATO,https://www.crunchbase.com/organization/sato-16ce,"Mar 26, 2025","€550,000,000",Not Started,"E-Commerce, Internet, Real Estate, Rental Property","Helsinki, Southern Finland, Finland",SATO is an online platform to find rental apartments.,"53,139",https://www.sato.fi/,$100M to $500M,"European Investment Bank, Aktia Bank, Sumitomo Mitsui Banking","Aktia Bank, European Investment Bank, Sumitomo Mitsui Banking",https://x.com/satokoti,https://www.linkedin.com/company/sato-oyj,251-500,"€150,000,000","Jan 1, 1940"
VICI Properties,https://www.crunchbase.com/organization/vici-properties,"Mar 26, 2025","$17,070,185,000",Not Started,"Digital Entertainment, Gaming, Hospitality, Real Estate","Las Vegas, Nevada, United States","VICI Properties is one of the country’s largest owners of gaming, hospitality and entertainment destinations","55,694",https://viciproperties.com/,$1B to $10B,—,—,https://x.com/ViciProp,https://www.linkedin.com/company/vici-properties/,11-50,"$1,300,000,000",2011
Ontex,https://www.crunchbase.com/organization/ontex,"Mar 26, 2025","€400,000,000",Not Started,"Health Care, Manufacturing, Personal Care and Hygiene, Service Industry","Aalst, Oost-Vlaanderen, Belgium",Ontex is a Producer of Personal Hygiene Prodcuts.,"59,063",https://ontex.com/,$1B to $10B,—,—,,https://www.linkedin.com/company/ontex,5001-10000,"€400,000,000",1979
Riviera Travel,https://www.crunchbase.com/organization/riviera-travel,"Mar 26, 2025","£125,000,000",Not Started,"Leisure, Tourism, Travel","Trent, Somerset, United Kingdom",Riviera Travel is a overseas escorted tour and river cruise companies.,"62,064",https://www.rivieratravel.co.uk/,$100M to $500M,"H.I.G. Capital, Triton Partners",—,https://x.com/rivieratraveluk,https://www.linkedin.com/company/riviera-travel,51-100,"£125,000,000",1984
Cupron,https://www.crunchbase.com/organization/cupron-inc,"Mar 26, 2025","$6,150,000",Not Started,"Health Care, Information Technology","Richmond, Virginia, United States",Cupron is a copper antimicrobial technology intended to be used in healthcare applications.,"71,287",http://www.cupron.com/,$1M to $10M,—,—,https://x.com/cupron,https://www.linkedin.com/company/cupron-inc/,11-50,"$4,400,000",2000
Unibail-Rodamco-Westfield,https://www.crunchbase.com/organization/unibail-rodamco,"Mar 26, 2025","€2,115,100,000",Not Started,"Property Management, Real Estate, Shopping Mall","Paris, Ile-de-France, France",Unibail-Rodamco-Westfield is a global developer and operator of flagship shopping destinations.,"83,779",https://www.urw.com/,$1B to $10B,October,October,https://x.com/urw_group,https://www.linkedin.com/company/unibail-rodamco-westfield/,1001-5000,"€815,000,000","Jun 27, 2007"
Epicrispr Biotechnologies,https://www.crunchbase.com/organization/epic-bio,"Mar 26, 2025","$123,000,000",Not Started,"Biotechnology, Health Care","South San Francisco, California, United States",Epic Bio's strength is a relentless focus on ushering in a new era of gene regulation.,"90,546",https://www.epic-bio.com/,—,"Ally Bridge Group, Solve FSHD",Ally Bridge Group,,https://www.linkedin.com/company/epic-bio/,11-50,"$68,000,000",2018
Strike,https://www.crunchbase.com/organization/strike-8f4c,"Mar 26, 2025","$19,370,000",Not Started,"Cyber Security, Information Technology, Network Security, Penetration Testing","London, England, United Kingdom",Securing worldwide enterprises by connecting them with top cybersecurity professionals through Continuous Pentesting.,"91,210",https://strike.sh/,$1M to $10M,"VentureFriends, FJ Labs, Canary, Latitud, NXTP Ventures","Carao Ventures, FinTech Collective, Greyhound Capital, Magma Partners",,https://www.linkedin.com/company/strike-sh,51-100,"$13,600,000",2021
Vontobel,https://www.crunchbase.com/organization/vontobel,"Mar 26, 2025","CHF200,000,000",Not Started,"Asset Management, Banking, Financial Services","Basel, Basel-Stadt, Switzerland",Vontobel Asset Management is an active global multi-boutique asset manager with specialist investment expertise.,"112,607",http://www.vontobel.com/,$1B to $10B,—,—,https://x.com/vontobel,https://www.linkedin.com/company/vontobel/,1001-5000,"CHF200,000,000",1924
Leclanché,https://www.crunchbase.com/organization/leclanch%C3%A9,"Mar 26, 2025","$189,556,243",Not Started,"Battery, Electronics, Energy, Energy Storage, Industrial Manufacturing, Manufacturing","Yverdon-les-bains, Vaud, Switzerland","Leclanché designs, develops, and manufactures customized energy storage solutions for electricity generation and transmission.","151,983",http://www.leclanche.com/,$10M to $50M,"EISMEA, SEFAM",SEFAM,https://x.com/leclanche_sa,https://www.linkedin.com/company/leclanch-sa,251-500,"CHF25,400,000",1909
AMBOSS,https://www.crunchbase.com/organization/amboss-miamed-gmbh,"Mar 25, 2025","€275,000,000",Not Started,"EdTech, Education, E-Learning, Health Care, Medical, mHealth, Universities","Berlin, Berlin, Germany",AMBOSS is a digital medical knowledge platform providing clinical content for decision-making.,"3,002",https://www.amboss.com/,—,"Cherry Ventures, Lightrock, Target Global, Wellington Partners, Partech","Cherry Ventures, Holtzbrinck Digital, Partech, Target Global, Wellington Partners",https://x.com/ambossmed,https://www.linkedin.com/company/amboss-md,501-1000,"€240,000,000","Dec 1, 2012"
Navina,https://www.crunchbase.com/organization/navina,"Mar 25, 2025","$99,000,000",Not Started,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Software","New York, New York, United States",Navina develops an AI-driven platform that restructures patient data into intuitive patient portraits for better diagnoses and care.,"3,691",https://www.navina.ai/,$10M to $50M,"Vertex Ventures Israel, Israel Innovation Authority, Goldman Sachs Alternatives, Grove Ventures, Charles and Lynn Schusterman Family Philanthropies","ALIVE Israel HealthTech Fund, Goldman Sachs Alternatives, Grove Ventures, Israel Innovation Authority, Vertex Ventures Israel",,https://www.linkedin.com/company/navina-ai,101-250,"$55,000,000","Oct 1, 2018"
