Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
PayAmigo,https://www.crunchbase.com/organization/payamigo,"Jun 24, 2025","$8,574,990",Not Started,"FinTech, Payments, Software","Miami, Florida, United States","PayAmigo offers a payment platform for instant transactions in emerging markets, focusing on LATAM, Middle East, and Africa.","42,833",https://payamigo.com/,Less than $1M,—,—,https://x.com/payamigopayment,https://www.linkedin.com/company/payamigopayments,11-50,"$8,574,990",2023
John Cockerill Hydrogen,https://www.crunchbase.com/organization/john-cockerill-hydrogen,"Jun 24, 2025","€346,000,000",Not Started,Industrial Engineering,"Seraing, Liege, Belgium",John Cockerill Hydrogen is a major global company that specializes in green hydrogen technology.,"45,286",https://hydrogen.johncockerill.com/en/,—,"SLB, SFPIM, WE International, Rely Solutions, Fluxys Group",SLB,,,101-250,"€116,000,000",1817
Single Technologies,https://www.crunchbase.com/organization/single-technologies,"Jun 24, 2025","$28,600,524",Not Started,"Big Data, Biotechnology, Genetics, Health Care, Health Diagnostics, Machine Learning, Medical Device","Stockholm, Stockholms Lan, Sweden",SINGLE TECHNOLOGIES develops a new type of (3-D) DNA sequencing system to improve Life.,"45,537",http://www.singletechnologies.com/,$1M to $10M,"Almi Invest, Sting, Sciety, Rothesay Pensions Management, EIC Accelerator","EIC Accelerator, KTH Holding, Sciety, Sting",https://x.com/SingleTechn,https://www.linkedin.com/company/single-technologies,11-50,"€10,000,000",2014
Wessex Internet,https://www.crunchbase.com/organization/wessex-internet,"Jun 24, 2025","£50,000,000",Not Started,"Internet, Optical Communication, Wireless","Blandford Forum, Dorset, United Kingdom","Wessex Internet provides internet solutions with product features such as wireless 4G, broadband, ethernet, and fibre installations.","51,425",http://wessexinternet.com/,$1M to $10M,National Wealth Fund,National Wealth Fund,https://x.com/Wessex_Internet,https://www.linkedin.com/company/wessex-internet,251-500,"£50,000,000","Jan 1, 2010"
Carmoola,https://www.crunchbase.com/organization/carmoola,"Jun 24, 2025","£543,520,000",Not Started,"Financial Services, FinTech","London, England, United Kingdom","Cruise through car finance. Get a budget in 60 seconds, buy your car from anywhere, buckle up and hit the road.","53,011",https://www.carmoola.co.uk/,Less than $1M,"QED Investors, VentureFriends, AlleyCorp, NatWest Group, Clocktower Technology Ventures","AlleyCorp, BCI Finance, InMotion Ventures, NatWest, QED Investors, u.ventures, VentureFriends",,https://www.linkedin.com/company/carmoola,11-50,"£300,000,000","Jan 1, 2021"
28bio,https://www.crunchbase.com/organization/28bio,"Jun 24, 2025","$20,489,233",Not Started,"Biopharma, Biotechnology, Health Care, Life Science, Medical, Neuroscience","Metairie, Louisiana, United States",28bio is a neurotechnology company that develops brain-on-a-chip platform designed to capture neurological processes.,"55,757",https://28bio.com/,$1M to $10M,"National Institutes of Health, Benson Capital Partners, Laconia Ventures, Great Stuff Ventures, Center for the Advancement of Science in Space",—,https://x.com/axosim,https://www.linkedin.com/company/28bio,11-50,"$6,525,000",2014
Sublime Energie,https://www.crunchbase.com/organization/sublime-energie,"Jun 24, 2025","€14,000,000",Not Started,"Biomass Energy, Energy, Transportation","Paris, Ile-de-France, France",Sublime Energie provides transportation of biogas services.,"56,571",http://www.sublime-energie.com/,$1M to $10M,"Creative Destruction Lab (CDL), AGORANOV, EIC Accelerator, Crédit Mutuel Impact","Creative Destruction Lab (CDL), Crédit Mutuel Impact, EIC Accelerator",,https://www.linkedin.com/company/sublime-energie/about/,11-50,"€2,500,000",2019
Veris Health,https://www.crunchbase.com/organization/veris-health,"Jun 24, 2025","$6,670,000",Not Started,Health Care,"New York, New York, United States","Veris Health Inc., is a digital health company.","57,153",https://www.verishealth.com/,$1M to $10M,NIMHD,NIMHD,,https://www.linkedin.com/company/verishealth/,1-10,"$2,500,000",2021
NPHub,https://www.crunchbase.com/organization/nphub,"Jun 24, 2025","$20,000,000",Not Started,"Commercial, Health Care, Scheduling","Atlanta, Georgia, United States",NPHub automates the clinical rotation process required for nurse practitioners students to graduate.,"59,925",https://nphub.com/,$1M to $10M,Edison Partners,Edison Partners,https://x.com/EmpowerNPs,https://www.linkedin.com/company/np-hub,51-100,"$20,000,000",2015
Revolution Medicines,https://www.crunchbase.com/organization/revolution-medicines,"Jun 24, 2025","$2,254,400,000",Not Started,"Health Care, Life Science, Medical","Redwood City, California, United States","Revolution Medicines is an innovative and dynamic organization of expert biologists, chemists, pharmacologists, clinical scientists.","60,035",https://www.revmed.com/,—,"Vivo Capital, Fidelity, Casdin Capital, Third Rock Ventures, Nextech Invest","Boxer Capital, Nextech Invest, Royalty Pharma, The Column Group, Third Rock Ventures",,https://www.linkedin.com/company/revolution-medicines/,501-1000,"$250,000,000",2015
Strawberry Fields REIT,https://www.crunchbase.com/organization/strawberry-fields-reit,"Jun 24, 2025","$90,000,000",Not Started,"Elder Care, Health Care, Nursing and Residential Care, Real Estate Investment","South Bend, Indiana, United States","Strawberry Fields REIT invests and operates numerous facilities in the healthcare, nursing, and elder care sectors.","60,517",https://strawberryfieldsreit.com/,$100M to $500M,—,—,,https://www.linkedin.com/company/sfreit/,1-10,"$90,000,000",2019
Axiles Bionics,https://www.crunchbase.com/organization/axiles-bionics,"Jun 24, 2025","€8,500,000",Not Started,"Health Care, Manufacturing, Medical Device, Robotics","Brussel, Brussels Hoofdstedelijk Gewest, Belgium",Improving quality of life with a new generation bionic feet for amputees,"71,895",http://www.axilesbionics.com/,$1M to $10M,"European Innovation Council, PE Group, Finance.Brussels","European Innovation Council, PE Group",https://x.com/axilesbionics,https://www.linkedin.com/company/axilesbionics,11-50,"€6,000,000",Jan 2019
Mecaer Aviation Group,https://www.crunchbase.com/organization/mecaer-aviation-group,"Jun 24, 2025","€7,500,000",Not Started,"Aerospace, Industrial Manufacturing, Manufacturing","Borgomanero, Piemonte, Italy","Mecaer Aviation Group is a leading international provider of solutions for Aircraft Actuation & Flight Control Systems,","75,832",https://www.mecaer.com/,$100M to $500M,"Fondo Italiano d'Investimento, Stellex Capital Management, SIMEST",SIMEST,,https://www.linkedin.com/company/mag-mecaer-aviation-group-spa,501-1000,"€7,500,000",1995
Bridgewater Bank,https://www.crunchbase.com/organization/bridgewater-bank,"Jun 24, 2025","$120,425,576",Not Started,"Banking, Finance, Financial Services, Real Estate","Bloomington, Minnesota, United States","Bridgewater Bank is a full-service commercial bank where answers came quickly, opportunities were plentiful, and the culture was optimistic.","77,199",https://www.bridgewaterbankmn.com/,$100M to $500M,Castle Creek Partners,Castle Creek Partners,,https://www.linkedin.com/company/bridgewater-bank_2,251-500,"$80,000,000",2005
JTC,https://www.crunchbase.com/organization/jtc-group,"Jun 24, 2025","$153,559,373",Not Started,"Consulting, Finance, Financial Services, Real Estate","St. Helier, NA - Jersey, Jersey","JTC provides financial, corporate fund administration, corporate governance, and private client solutions.","93,461",https://www.jtcgroup.com/,$100M to $500M,CBPE Capital,CBPE Capital,https://x.com/jtcgroup,https://www.linkedin.com/company/jtc-group,1001-5000,"$75,000,000",1987
Harte Hanks,https://www.crunchbase.com/organization/harte-hanks,"Jun 24, 2025","$54,900,000",Not Started,"Advertising, Consulting, Customer Service, Data Visualization, Direct Marketing, Marketing","San Antonio, Texas, United States","Harte Hanks is a global marketing firm that specializes in helping brands win attention, build trust, and earn loyalty.","127,449",http://www.hartehanks.com/,$100M to $500M,"Wipro, Texas Capital Bank","Texas Capital Bank, Wipro",https://x.com/hartehanks,http://www.linkedin.com/company/hartehanks,1001-5000,—,1923
Titan Pharmaceuticals,https://www.crunchbase.com/organization/titan-pharmaceuticals,"Jun 24, 2025","$55,800,000",Not Started,"Biotechnology, Medical, Therapeutics","South San Francisco, California, United States",Titan Pharmaceuticals develops proprietary therapeutics for the treatment of serious medical disorders.,"164,902",http://www.titanpharm.com/,Less than $1M,"Bill & Melinda Gates Foundation, Deerfield, Horizon Technology Finance, Blue Harbour Asset Management","Bill & Melinda Gates Foundation, Blue Harbour Asset Management, Deerfield, Horizon Technology Finance",https://x.com/titanpharma,https://www.linkedin.com/company/titan-pharmaceuticals,11-50,"$600,000",1992
Auramet,https://www.crunchbase.com/organization/auramet,"Jun 24, 2025","$1,275,000,000",Not Started,"Finance, Mining, Precious Metals","Teaneck, New Jersey, United States",Auramet offers physical precious metals and non-physical base metal concentrate transactions.,"169,926",https://auramet.com/,$10B+,"Wells Fargo, Commonwealth Bank of Australia, Rabobank, Macquarie Group, Natixis",Macquarie Group,,https://www.linkedin.com/company/auramet-trading-llc/,11-50,"$350,000,000",2004
PIKOLIN,https://www.crunchbase.com/organization/pikolin,"Jun 24, 2025","€125,000,000",Not Started,"Consumer Goods, Manufacturing, Retail","Zaragoza, Aragon, Spain",Pikolin is a Leading group in the manufacture and distribution of rest equipment.,"193,307",https://www.pikolin.com/es,$10B+,Fund for Foreign Investment (FIEX),Fund for Foreign Investment (FIEX),https://x.com/pikolin,https://www.linkedin.com/company/pikolin/,1001-5000,"€125,000,000",1948
Opus Genetics,https://www.crunchbase.com/organization/opus-genetics,"Jun 23, 2025","$22,700,000",Not Started,"Biopharma, Genetics, Health Care, Health Diagnostics, Therapeutics, Wellness","Raleigh, North Carolina, United States",Opus Genetics develops therapies for inherited retinal diseases and other ophthalmic or refractive disorders.,"1,637",http://opusgtx.com/,$1M to $10M,"Foundation Fighting Blindness, Bios Partners, Retinal Degeneration Fund, Manning Family Foundation","Foundation Fighting Blindness, Retinal Degeneration Fund",https://x.com/opusgenetics?lang=en,https://www.linkedin.com/company/opus-genetics,11-50,"$2,000,000",2004
Finom,https://www.crunchbase.com/organization/finom-e735,"Jun 23, 2025","€307,500,000",Not Started,"Finance, Financial Services, FinTech, Payments","Amsterdam, Noord-Holland, The Netherlands","Finom provides an online payment solution that integrates business accounts, invoicing, and accounting.","1,821",https://finom.co/,$50M to $100M,"General Catalyst, AVP, Northzone, Headline, s16vc","AVP, General Catalyst, Northzone, Target Global",https://x.com/finomhq,https://www.linkedin.com/company/finomhq,501-1000,"€115,000,000",2019
Vultr,https://www.crunchbase.com/organization/vultr-holdings-llc,"Jun 23, 2025","$662,000,000",Not Started,"Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Cloud Storage, Web Hosting","West Palm Beach, Florida, United States",Vultr is an AI cloud infrastructure platform offering latest generation NVIDIA GPUs and AMD CPUs and GPUs across 32 worldwide regions,"2,913",https://www.vultr.com/,$100M to $500M,"Citi, Goldman Sachs, Bank of America, Wells Fargo, JP Morgan Chase","AMD Ventures, Bank of America, JP Morgan Chase, LuminArx Capital Management LP, Wells Fargo",https://x.com/vultr,https://www.linkedin.com/company/vultr,101-250,"$329,000,000",2014
AllSpice.io,https://www.crunchbase.com/organization/allspice,"Jun 23, 2025","$25,279,991",Not Started,"Collaboration, Software","Boston, Massachusetts, United States","AllSpice.io is a platform built for hardware teams, enabling engineers to manage, review, and collaborate on designs more effectively.","3,522",https://www.allspice.io/,$1M to $10M,"Flybridge, Rethink Impact, L'ATTITUDE Ventures, DNX Ventures, Root Ventures","Rethink Impact, XFactor Ventures",https://x.com/allspice_io,https://www.linkedin.com/company/allspice-io,11-50,"$15,000,000",2020
Dot Ai,https://www.crunchbase.com/organization/dot-ai,"Jun 23, 2025","$20,000,000",Not Started,"Consulting, Cyber Security, Finance, Information Technology, Venture Capital","Las Vegas, Nevada, United States",Dot Ai is an information technology company.,"4,300",https://daic.ai/,$1M to $10M,—,—,,https://www.linkedin.com/company/discoverdotai,1-10,"$12,000,000",2020
Qualytics,https://www.crunchbase.com/organization/qualytics,"Jun 23, 2025","$16,710,000",Not Started,"Analytics, Data Integration, Software","Atlanta, Georgia, United States","Qualytics automates data quality for enterprise trust, speed, and AI-readiness.","5,000",https://www.qualytics.ai/,$1M to $10M,"Gaingels, Conductive Ventures, The LegalTech Fund, BMW i Ventures, Inner Loop Capital","BMW i Ventures, Tech Square Ventures",https://x.com/QualyticsData,https://www.linkedin.com/company/qualyticsinc,11-50,"$10,000,000",2020
Arthrosi Therapeutics,https://www.crunchbase.com/organization/arthrosi-therapeutics,"Jun 23, 2025","$277,352,548",Not Started,"Biotechnology, Life Science, Product Research","San Diego, California, United States",Arthrosi Therapeutics develops pharmaceutical treatments through clinical research and drug development programs.,"8,225",https://www.arthrosi.com/,$1M to $10M,"Highlight Capital, Viva Ventures Biotech Fund, Viva BioInnovator, Maxpro Ventures, HM Venture Partners","Guangrun Health Industry, Prime Eight Capital, Viva Ventures Biotech Fund",,https://www.linkedin.com/company/arthrosi-therapeutics-inc,11-50,"$153,000,000",2018
