Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Le Fourgon,https://www.crunchbase.com/organization/le-fourgon,"Jan 30, 2025","€25,700,000",Not Started,"CleanTech, Food and Beverage, Hospitality","Marquette Lez Lille, Nord-Pas-de-Calais, France","Le Fourgon offers milk, water, beer, wine, fruit juice, and sodas.","37,533",https://www.lefourgon.com/,$50M to $100M,"XAnge, Kima Ventures, Future Positive Capital, Id4 ventures, Lita.co","Id4 ventures, Lita.co, Teampact ventures",https://x.com/le_fourgon,https://www.linkedin.com/company/le-fourgon/,101-250,"€5,700,000",2021
"University of California, San Francisco",https://www.crunchbase.com/organization/university-of-california-san-francisco,"Jan 30, 2025","$52,452,725",Not Started,"Association, Biotechnology, Education, Medical, Pharmaceutical","San Francisco, California, United States","University of California, San Francisco is an educational institution that focuses on medical courses.","38,005",http://www.ucsf.edu/,$10B+,"National Institutes of Health, American Medical Association, U.S. Department of Defense, California Institute for Regenerative Medicine, National Institute on Aging","American Medical Association, Baldrick's Foundation, California Institute for Regenerative Medicine, Department of Cannabis Control, Hyundai Hope On Wheels, National Institute on Aging, National Institutes of Health",https://x.com/ucsf,https://www.linkedin.com/company/ucsf,10001+,"$11,898,673",1864
KODE Health,https://www.crunchbase.com/organization/kode-health-inc,"Jan 30, 2025","$27,000,000",Not Started,"Medical, Online Portals, Software","Holland, Michigan, United States","KODE Health is an on-demand medical coding solution for maximum flexibility, quality, and control for systems and Koders alike.","38,663",https://kodehealth.com/,$1M to $10M,"Mercury, FCA Venture Partners, Noro-Moseley Partners, Red Cedar Ventures, 111° West Capital",Noro-Moseley Partners,https://x.com/kodehealth,https://www.linkedin.com/company/kode-health,11-50,"$27,000,000",2020
Tradewind,https://www.crunchbase.com/organization/tradewind,"Jan 30, 2025","$32,000,000",Not Started,"Finance, Financial Services, Professional Services","New York, New York, United States",Tradewind is a finance organization that provides liquidity for international small- and middle-market enterprises.,"39,789",https://www.tradewindfinance.com/,$1M to $10M,—,—,https://x.com/tradewind_,https://www.linkedin.com/company/tradewindfinance/,101-250,"$15,000,000",2000
Southern Realty Trust,https://www.crunchbase.com/organization/southern-realty-trust,"Jan 30, 2025","$100,000,000",Not Started,"Commercial Real Estate, Financial Services, Real Estate","West Palm Beach, Florida, United States",Southern Realty Trust provides capital solutions to commercial real estate markets across the southern United States.,"40,413",https://thesrtgroup.com/,—,"EverBank Financial, East West Bank","East West Bank, EverBank Financial",,https://www.linkedin.com/company/southern-realty-trust/?viewAsMember=true,11-50,"$100,000,000",2023
Fate Therapeutics,https://www.crunchbase.com/organization/fate-therapeutics,"Jan 30, 2025","$1,348,828,348",Not Started,"Biotechnology, Health Care, Therapeutics","La Jolla, California, United States",Fate Therapeutics is a stem cell and developmental biology research company using biological mechanisms to develop stem cell therapeutics.,"40,431",http://www.fatetherapeutics.com/,$10M to $50M,"ARCH Venture Partners, Venrock, Polaris Partners, Adage Capital Management, OrbiMed","California Institute for Regenerative Medicine, OVP Venture Partners, Silicon Valley Bank",https://x.com/fatethx,https://www.linkedin.com/company/fate-therapeutics-inc/,101-250,"$7,900,000",2007
SGA Dental Partners,https://www.crunchbase.com/organization/sga-dental-partners,"Jan 30, 2025","$350,000,000",Not Started,"Dental, Health Care, Medical, Training","Richmond Hill, Georgia, United States","SGA Dental Partners provides dental practices, clinical advisory, and unparalleled patient care services.","41,294",https://sgadental.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/sgadentalpartners,1001-5000,—,1995
Enalare Therapeutics,https://www.crunchbase.com/organization/enalare-therapeutics,"Jan 30, 2025","$76,350,875",Not Started,"Biopharma, Biotechnology, Pharmaceutical","Naples, Florida, United States",Enalare Therapeutics is a clinical stage  biopharmaceutical company dedicated to developing novel therapies.,"49,138",https://enalare.com/,$1M to $10M,"NJEDA, Eagle Pharmaceuticals, Biomedical Advanced Research and Development Authority (BARDA), National Institute on Drug Abuse (NIDA)","Biomedical Advanced Research and Development Authority (BARDA), Eagle Pharmaceuticals, National Institute on Drug Abuse (NIDA), NJEDA",,https://www.linkedin.com/company/enalare-therapeutics-inc,11-50,"$2,500,000",2019
Filament,https://www.crunchbase.com/organization/filament-adfd,"Jan 30, 2025","$7,575,000",Not Started,"Information Technology, Innovation Management, Professional Networking","New York, New York, United States",Filament is operator of a communication platform intended to accelerate and amplify global change.,"50,522",https://filament.dm/,—,"EQT, Flybridge, Betaworks, Mozilla Ventures, Ocean Ventures",EQT,,https://www.linkedin.com/company/filamentapp,1-10,"$7,575,000",2020
Wise Layer,https://www.crunchbase.com/organization/wise-layer,"Jan 30, 2025","$7,850,000",Not Started,"Artificial Intelligence (AI), FinTech","New York, New York, United States",Wise Layer makes AI-powered digital workers for finance and accounting teams.,"53,069",https://www.wiselayersai.com/,—,"K5 Global, Unpopular Ventures, Canaan Partners, The Fintech Fund",Canaan Partners,,,11-50,"$7,500,000","Feb 1, 2023"
OneThird,https://www.crunchbase.com/organization/onethird-8dd0,"Jan 30, 2025","€7,750,000",Not Started,"Information Services, Information Technology, Waste Management","Enschede, Overijssel, The Netherlands",OneThird is a food tech startup preventing food loss and food waste.,"57,994",https://onethird.io/,$1M to $10M,"SHIFT Invest, Pymwymic, Invest International, OostNL, Halma Ventures","Invest International, Pymwymic",https://x.com/onethirdteam,https://www.linkedin.com/company/onethird,11-50,"€3,500,000",2018
WordCollections,https://www.crunchbase.com/organization/wordcollections,"Jan 30, 2025","$11,983,320",Not Started,"B2C, Internet Radio, Media and Entertainment, Music","New York, New York, United States",WordCollections is a digital radio collection for comedians and other spoken-word performers.,"58,399",https://www.wordcollections.com/,$1M to $10M,Black Squirrel Partners,—,,https://www.linkedin.com/company/wordcollections,1-10,"$3,233,162",2020
Scatr,https://www.crunchbase.com/organization/scatr,"Jan 30, 2025","$7,500,000",Not Started,"Electronics, Health Care, Information Technology, Manufacturing","Richmond, Ohio, United States","Scatr is a manufacturing company that provides medical devices, drug-checking devices, and health care development services.","60,389",http://scatr.ca/,$1M to $10M,—,—,,https://www.linkedin.com/company/scatr/,1-10,"$5,000,000",2019
GigabitNow,https://www.crunchbase.com/organization/gigabitnow,"Jan 30, 2025","$17,000,000",Not Started,"Internet, Telecommunications","Seattle, Washington, United States","GigabitNow offers Turnkey Solutions for the Planning, Design, Construction, Operation, and Support of Gigabit Fiber to the Home Networks","64,702",https://www.gigabitnow.com/,$1M to $10M,California Public Utilities Commission,California Public Utilities Commission,,https://www.linkedin.com/company/gigabitnow,11-50,"$17,000,000",2014
HNO International,https://www.crunchbase.com/organization/hno-international,"Jan 30, 2025","$10,000,000",Not Started,"Energy Efficiency, Environmental Consulting, Renewable Energy","Temecula, California, United States",Hydrogen fuel cell company with emissions reduction solutions for internal combustion engines.,"67,186",https://hnointernational.com/,Less than $1M,—,—,https://x.com/donclimateowens,https://www.linkedin.com/company/hno-international/,11-50,"$10,000,000",2010
Villari,https://www.crunchbase.com/organization/villari-2005,"Jan 30, 2025","€6,850,000",Not Started,"Hardware, Internet of Things, IT Management, Software","Delft, Zuid-Holland, The Netherlands",Villari delivers wireless structural health monitoring technology.,"77,329",https://www.villari.nl/,$1M to $10M,"FORWARD.one, InnovationQuarter, UNIIQ, Delft Enterprises, YES!Delft","FORWARD.one, InnovationQuarter, UNIIQ, YES!Delft",,https://nl.linkedin.com/company/villari-bv,11-50,"€4,000,000",2019
Medical Properties Trust,https://www.crunchbase.com/organization/medical-properties-trust,"Jan 30, 2025","$5,284,403,871",Not Started,"Health Care, Medical, Real Estate","Birmingham, Alabama, United States","Medical Properties Trust, Inc. bridges the gap between the growing demand for high-quality healthcare.","81,623",http://www.medicalpropertiestrust.com/,$1M to $10M,Song Capital,Song Capital,,https://www.linkedin.com/company/medical-properties-trust-inc,101-250,"$2,538,847,027",Aug 2003
SCATR,https://www.crunchbase.com/organization/scatr-caaa,"Jan 30, 2025","$7,500,000",Not Started,"Cyber Security, Information Technology, Network Security","Cleveland, Ohio, United States",SCATR is the data camouflage company provides data security with Zero Trust Transit across any network.,"82,882",https://scatr.it/,—,—,—,,https://www.linkedin.com/company/scatr-c/,11-50,"$5,000,000",2023
Steel Capital Management,https://www.crunchbase.com/organization/steel-capital-management,"Jan 30, 2025","$12,000,000",Not Started,"E-Commerce, Finance, Financial Services, Retail","New York, New York, United States",Steel Capital Management is an investment firm that provides innovative capital solutions to emerging direct-to-consumer companies,"111,911",https://www.steelcapmgmt.com/,$1M to $10M,TAB Bank,TAB Bank,,https://www.linkedin.com/company/steel-capital-management,1-10,"$12,000,000",May 2020
Pula Foundation,https://www.crunchbase.com/organization/pula-foundation,"Jan 30, 2025","€10,000,000",Not Started,—,"Zürich, Zurich, Switzerland",Pula Foundation empowers children and women in emerging markets to build climate resilience.,"148,043",https://pula-foundation.org/,—,Bayer Foundations,Bayer Foundations,,https://www.linkedin.com/company/pulafoundation,1-10,"€10,000,000",2024
Orbex Space,https://www.crunchbase.com/organization/orbex-space,"Jan 29, 2025","$163,113,890",Not Started,"Aerospace, Autonomous Vehicles, Satellite Communication, Space Travel","Forres, Moray, United Kingdom","Orbex is a space company that offers orbital launch services specifically designed for small satellites, with a focus on reusability.","1,434",https://orbex.space/,$1M to $10M,"HTGF (High-Tech Gruenderfonds), Octopus Ventures, Verve Ventures, Heartcore Capital, UK Government","BGF Ventures, Heartcore Capital, HTGF (High-Tech Gruenderfonds), Octopus Ventures, Scottish National Investment Bank, UK Government, UK Space Agency",https://x.com/orbexspace,https://www.linkedin.com/company/orbital-express-launch-limited,101-250,"£23,000,000",2015
Liquid Death,https://www.crunchbase.com/organization/liquid-death-mountain-water,"Jan 29, 2025","$267,600,000",Not Started,"Food and Beverage, Product Design, Wellness","Santa Monica, California, United States",Liquid Death is a non-alcoholic beverage brand that is focused on health and sustainability.,"2,415",https://liquiddeath.com/,$1M to $10M,"Karman Ventures, Live Nation Entertainment, Bossa Invest, Irving Investors, Velvet Sea Ventures","Dwight Funding, Live Nation Entertainment, Science, Velvet Sea Ventures",,https://www.linkedin.com/company/liquid-death,251-500,—,2017
Bland AI,https://www.crunchbase.com/organization/bland-ai,"Jan 29, 2025","$56,000,000",Not Started,"Artificial Intelligence (AI), Infrastructure, Machine Learning, Telecommunications","San Francisco, California, United States",Bland AI provides a platform for realistic AI phone call automation.,"4,695",https://www.bland.ai/,—,"Y Combinator, Emergence Capital, Ansa Capital, Team Ignite Ventures, Upfront Ventures","Emergence Capital, Scale Venture Partners",https://x.com/usebland,https://www.linkedin.com/company/bland-ai,11-50,"$40,000,000",2023
D3,https://www.crunchbase.com/organization/d3-1d95,"Jan 29, 2025","$30,000,000",Not Started,"Domain Registrar, Information Technology, Software, Web3","Las Vegas, Nevada, United States",D3 is a domainFi network that connects Web3 ecosystems with users on the root layer of the internet.,"6,583",https://d3.inc/,$1M to $10M,"Paradigm, Coinbase Ventures, VentureSouq, Dispersion Capital, Maelstrom","Paradigm, Shima Capital",,https://www.linkedin.com/company/d3inc,11-50,"$25,000,000",2023
Swan,https://www.crunchbase.com/organization/swan,"Jan 29, 2025","€100,000,000",Not Started,"Banking, Financial Services, FinTech","Paris, Ile-de-France, France",Swan is a banking service platform that enables businesses to integrate embedded finance platform that integrates banking services.,"7,782",https://swan.io/,$10M to $50M,"Accel, Bpifrance, Lakestar, Creandum, Eight Roads Ventures","Accel, Creandum, Eight Roads Ventures, Lakestar",https://x.com/swanapi,https://www.linkedin.com/company/swan-baas,251-500,"€42,000,000",Jan 2019
Elemeno Health,https://www.crunchbase.com/organization/elemeno-health,"Jan 29, 2025","$29,233,122",Not Started,"Emergency Medicine, Health Care, Medical, Software","Oakland, California, United States",Elemeno Health is a team-based medical information platform—a personal assistant for doctors and nurses.,"8,006",http://www.elemenohealth.com/,$1M to $10M,"Y Combinator, Bossa Invest, SJF Ventures, Dreamit Ventures, TCA Venture Group","Launchpad Digital Health, ONE WORLD Impact Investments LLC, SJF Ventures, Y Combinator",https://x.com/elemenohealth,https://www.linkedin.com/company/12952526,11-50,—,2016
